subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,reviewer_id,confidence,comment
mimic:50943,Hepatitis C Virus Antibody,skos:exactMatch,omop:3013801,Hepatitis C virus Ab [Presence] in Serum or Plasma by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51288,Sedimentation Rate,skos:exactMatch,omop:3013707,Erythrocyte sedimentation rate by Westergren method,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50944,HIV Antibody,skos:exactMatch,omop:3037274,HIV 1 Ab [Units/volume] in Serum or Plasma by Immunoassay,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50974,Prostate Specific Antigen,skos:exactMatch,omop:3013603,Prostate specific Ag [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51287,Schistocytes,skos:exactMatch,omop:3019880,Schistocytes [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51069,"Albumin, Urine",skos:exactMatch,omop:3000034,Microalbumin [Mass/volume] in Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50819,PEEP,skos:exactMatch,omop:3022875,Positive end expiratory pressure setting Ventilator,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50828,Ventilator,skos:exactMatch,omop:3004921,Ventilation mode Ventilator,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51070,"Albumin/Creatinine, Urine",skos:exactMatch,omop:3002827,Microalbumin/Creatinine [Mass Ratio] in 24 hour Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50827,Ventilation Rate,skos:exactMatch,omop:21492234,Ventilation rate by Carbon dioxide measurement,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0.1,
mimic:50940,Hepatitis B Surface Antibody,skos:exactMatch,omop:3017797,Hepatitis B virus surface Ab [Presence] in Serum,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50925,Folate,skos:exactMatch,omop:3036987,Folate [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51093,"Osmolality, Urine",skos:exactMatch,omop:3026782,Osmolality of Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50965,Parathyroid Hormone,skos:exactMatch,omop:3000067,Parathyrin.intact [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50826,Tidal Volume,skos:exactMatch,omop:3012410,Tidal volume setting Ventilator,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51283,"Reticulocyte Count, Automated",skos:exactMatch,omop:40763528,Reticulocytes [#/volume] in Blood by Automated count,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,"Conflict. Label is ""Count"", Unit is ""%"""
mimic:50950,Immunoglobulin G,skos:exactMatch,omop:3005719,IgG [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50935,Haptoglobin,skos:exactMatch,omop:3012336,Haptoglobin [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50975,Protein Electrophoresis,skos:exactMatch,omop:3035956,Protein Fractions [Interpretation] in Serum or Plasma by Electrophoresis,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50949,Immunoglobulin A,skos:exactMatch,omop:3007164,IgA [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50964,"Osmolality, Measured",skos:exactMatch,omop:3008295,Osmolality of Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51097,"Potassium, Urine",skos:exactMatch,omop:3016038,Potassium [Moles/volume] in Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50900,Carcinoembyronic Antigen (CEA),skos:exactMatch,omop:3003785,Carcinoembryonic Ag [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50906,"Cholesterol, LDL, Measured",skos:exactMatch,omop:3009966,Cholesterol in LDL [Mass/volume] in Serum or Plasma by Direct assay,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51078,"Chloride, Urine",skos:exactMatch,omop:3007733,Chloride [Moles/volume] in Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50942,Hepatitis B Virus Core Antibody,skos:exactMatch,omop:3036282,Hepatitis B virus core Ab [Presence] in Serum or Plasma by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50951,Immunoglobulin M,skos:exactMatch,omop:3028026,IgM [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50946,Human Chorionic Gonadotropin,skos:exactMatch,omop:3018171,Choriogonadotropin [Units/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51104,"Urea Nitrogen, Urine",skos:exactMatch,omop:3011965,Urea nitrogen [Mass/volume] in Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52111,Echinocytes,skos:exactMatch,omop:3005854,Burr cells [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51462,Amorphous Crystals,skos:exactMatch,omop:40763395,Crystals.amorphous [Presence] in Urine sediment by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51989,Oxycodone,skos:exactMatch,omop:3000068,oxyCODONE [Presence] in Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50864,Alpha-Fetoprotein,skos:exactMatch,omop:3009306,Alpha-1-Fetoprotein [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51733,STX2,,,,,,,,Ambiguous name
mimic:51176,"CD3 Cells, Percent",skos:exactMatch,omop:3022533,CD3 cells/100 cells in Blood,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,Duplicate of itemid 51174
mimic:51734,STX3,,,,,,,,Ambiguous name
mimic:52007,UTX4,,,,,,,,Ambiguous name
mimic:51180,"CD4 Cells, Percent",skos:exactMatch,omop:3014037,CD3+CD4+ (T4 helper) cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51194,"CD8 Cells, Percent",skos:exactMatch,omop:3007449,CD3+CD8+ (T8 suppressor cells) cells/100 cells in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52004,UTX1,,,,,,,,Ambiguous name
mimic:52006,UTX3,,,,,,,,Ambiguous name
mimic:52008,UTX5,,,,,,,,Ambiguous name
mimic:52010,UTX7,,,,,,,,Ambiguous name
mimic:51732,STX1,,,,,,,,Ambiguous name
mimic:51737,STX6,,,,,,,,Ambiguous name
mimic:52005,UTX2,,,,,,,,Ambiguous name
mimic:50873,Anti-Nuclear Antibody,skos:exactMatch,omop:3004616,Nuclear Ab [Presence] in Serum,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51131,Absolute CD4 Count,skos:exactMatch,omop:3028167,CD3+CD4+ (T4 helper) cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51130,Absolute CD3 Count,skos:exactMatch,omop:3011412,CD3 cells [#/volume] in Blood,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51132,Absolute CD8 Count,skos:exactMatch,omop:3001405,CD3+CD8+ (T8 suppressor cells) cells [#/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51181,CD4/CD8 Ratio,skos:exactMatch,omop:40757349,CD3+CD4+ (T4 helper) cells/CD3+CD8+ (T8 suppressor cells) cells [# Ratio] in Blood,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51245,"Lymphocytes, Percent",skos:exactMatch,omop:3037511,Lymphocytes/100 leukocytes in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 51244
mimic:51300,WBC Count,skos:exactMatch,omop:3000905,Leukocytes [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,1,
mimic:52769,Absolute Lymphocyte Count,skos:exactMatch,omop:3004327,Lymphocytes [#/volume] in Blood by Automated count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 51133
mimic:52009,UTX6,,,,,,,,Ambiguous name
mimic:50909,Cortisol,skos:exactMatch,omop:3009682,Cortisol [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51564,ARCH-1,,,,,,,,Ambiguous name
mimic:50908,CK-MB Index,skos:exactMatch,omop:3048863,Creatine kinase.MB/Creatine kinase.total [Ratio] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51706,Problem Specimen,,,,,,,,Not a lab test
mimic:51148,Blasts,skos:exactMatch,omop:3025159,Blasts/100 leukocytes in Blood,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51282,"Reticulocyte Count, Absolute",skos:exactMatch,omop:3023520,Reticulocytes [#/volume] in Blood,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50803,"Calculated Bicarbonate, Whole Blood",skos:exactMatch,omop:3006576,Bicarbonate [Moles/volume] in Blood,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50967,Phenytoin,skos:exactMatch,omop:3022616,Phenytoin [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50915,D-Dimer,skos:exactMatch,omop:3051714,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51657,HPE1,,,,,,,,Ambiguous name
mimic:52171,RBC Morphology,skos:exactMatch,omop:3012764,Erythrocyte morphology finding [Identifier] in Blood,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51663,HPE7,,,,,,,,Ambiguous name
mimic:50994,Thyroxine (T4),skos:exactMatch,omop:3016991,Thyroxine (T4) [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52023,Assist/Control,,,,,,,,Not a lab test
mimic:51294,Target Cells,skos:exactMatch,omop:3025616,Target cells [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50914,Cyclosporin,skos:exactMatch,omop:3010375,cycloSPORINE [Mass/volume] in Blood,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51098,"Prot. Electrophoresis, Urine",skos:exactMatch,omop:3007822,Protein Fractions [Interpretation] in Urine by Electrophoresis,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51001,Triiodothyronine (T3),skos:exactMatch,omop:3010340,Triiodothyronine (T3) [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51658,HPE2,,,,,,,,Ambiguous name
mimic:51518,WBC Clumps,skos:exactMatch,omop:40770446,Leukocyte clumps [Presence] in Urine sediment by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51865,Influenza A by PCR,skos:exactMatch,omop:3044938,Influenza virus A RNA [Presence] in Specimen by NAA with probe detection,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 51864
mimic:51873,Influenza B by PCR,skos:exactMatch,omop:3038288,Influenza virus B RNA [Presence] in Specimen by NAA with probe detection,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Duplicate of itemid 51872
mimic:50937,Hepatitis A Virus Antibody,skos:exactMatch,omop:3035456,Hepatitis A virus Ab [Presence] in Serum by Immunoassay,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50988,Testosterone,skos:exactMatch,omop:3008893,Testosterone [Mass/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52264,Lymphs,skos:exactMatch,omop:3020951,Lymphocytes/100 leukocytes in Cerebral spinal fluid,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:52272,Monocytes,skos:exactMatch,omop:3037577,Monocytes/100 leukocytes in Cerebral spinal fluid,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52281,Polys,skos:exactMatch,omop:3022356,Polymorphonuclear cells/100 leukocytes in Cerebral spinal fluid,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52286,"Total Nucleated Cells, CSF",skos:exactMatch,omop:40761570,Nucleated cells [#/volume] in Cerebral spinal fluid,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52285,"RBC, CSF",skos:exactMatch,omop:3027475,Erythrocytes [#/volume] in Cerebral spinal fluid,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51292,Spherocytes,skos:exactMatch,omop:3005481,Spherocytes [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51752,Voided Specimen,,,,,,,,Not a lab test
mimic:50927,Gamma Glutamyltransferase,skos:exactMatch,omop:3026910,Gamma glutamyl transferase [Enzymatic activity/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51659,HPE3,,,,,,,,Ambiguous name
mimic:50996,"Tissue Transglutaminase Ab, IgA",skos:exactMatch,omop:3019050,Tissue transglutaminase IgA Ab [Units/volume] in Serum,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51469,Calcium Oxalate Crystals,skos:exactMatch,omop:3006490,Calcium oxalate crystals [Presence] in Urine sediment by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51479,Granular Casts,skos:exactMatch,omop:3011483,Granular casts [#/area] in Urine sediment by Microscopy low power field,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51625,Free Kappa,skos:exactMatch,omop:3034860,Kappa light chains.free [Mass/volume] in Serum,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51627,Free Lambda,skos:exactMatch,omop:3047169,Lambda light chains.free [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51626,Free Kappa/Free Lambda Ratio,skos:exactMatch,omop:3053209,Kappa light chains.free/Lambda light chains.free [Mass Ratio] in Serum,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51219,H/O Smear,skos:broadMatch,omop:3018760,Blood smear finding [Identifier] in Blood by Light microscopy,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,0,
mimic:51197,Elliptocytes,skos:exactMatch,omop:3000493,Elliptocytes [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50892,CA-125,skos:exactMatch,omop:3037551,Cancer Ag 125 [Units/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51145,Basophilic Stippling,skos:exactMatch,omop:3026904,Basophilic stippling [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51802,"Total Protein, CSF",skos:exactMatch,omop:3019473,Protein [Mass/volume] in Cerebral spinal fluid,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50823,Required O2,skos:exactMatch,omop:3020716,Inhaled oxygen concentration,HumanCurated,orcid:0000-0002-9348-9284,orcid:0000-0001-8822-1884,,
mimic:50801,Alveolar-arterial Gradient,skos:exactMatch,omop:3007913,Alveolar-arterial oxygen Partial pressure difference,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51790,"Glucose, CSF",skos:exactMatch,omop:3022548,Glucose [Mass/volume] in Cerebral spinal fluid,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51736,STX5,,,,,,,,Ambiguous name
mimic:51735,STX4,,,,,,,,Ambiguous name
mimic:50891,C4,skos:exactMatch,omop:3017766,Complement C4 [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51134,Acanthocytes,skos:exactMatch,omop:3019416,Acanthocytes [Presence] in Blood by Light microscopy,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50917,Digoxin,skos:exactMatch,omop:3011335,Digoxin [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51008,Valproic Acid,skos:exactMatch,omop:3016201,Valproate [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51116,Lymphocytes,skos:exactMatch,omop:3004437,Lymphocytes/100 leukocytes in Peritoneal fluid,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51120,Monocytes,skos:exactMatch,omop:3033483,Monocytes/100 leukocytes in Peritoneal fluid,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51125,Polys,skos:exactMatch,omop:3008838,Polymorphonuclear cells/100 leukocytes in Peritoneal fluid,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:52065,"Total Nucleated Cells, Ascites",skos:exactMatch,omop:3040145,Nucleated cells [#/volume] in Peritoneal fluid by Manual count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51127,"RBC, Ascites",skos:exactMatch,omop:3009613,Erythrocytes [#/volume] in Peritoneal fluid,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50890,C3,skos:exactMatch,omop:3000620,Complement C3 [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50978,Rapamycin,skos:exactMatch,omop:3021374,Sirolimus [Mass/volume] in Blood,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51089,Marijuana,skos:exactMatch,omop:3028064,Tetrahydrocannabinol [Presence] in Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50980,Rheumatoid Factor,skos:exactMatch,omop:3021614,Rheumatoid factor [Units/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51108,Urine Volume,skos:exactMatch,omop:3036603,Volume of Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51094,pH,skos:exactMatch,omop:3015736,pH of Urine,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50898,Cancer Antigen 27.29,skos:exactMatch,omop:3013520,Cancer Ag 27-29 [Units/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50973,Prolactin,skos:exactMatch,omop:3004722,Prolactin [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51117,Macrophage,skos:exactMatch,omop:3041635,Macrophages/100 leukocytes in Peritoneal fluid by Manual count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,Manual count only
mimic:51259,Other Cells,skos:exactMatch,omop:3013727,Leukocytes other/100 leukocytes in Blood,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51269,Promyelocytes,skos:exactMatch,omop:3011587,Promyelocytes/100 leukocytes in Blood by Manual count,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:50815,O2 Flow,skos:exactMatch,omop:3005629,Inhaled oxygen flow rate,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50948,Immunofixation,skos:exactMatch,omop:3037756,Immunofixation for Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51196,D-Dimer,skos:exactMatch,omop:3051714,Fibrin D-dimer FEU [Mass/volume] in Platelet poor plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,Duplicate of itemid 50915
mimic:50926,Follicle Stimulating Hormone,skos:exactMatch,omop:3023323,Follitropin [Units/volume] in Serum or Plasma,HumanCurated,orcid:0000-0001-8822-1884,orcid:0000-0002-9348-9284,,
mimic:51846,Chlamydia trachomatis,skos:exactMatch,omop:3043310,Chlamydia trachomatis rRNA [Presence] in Specimen by NAA with probe detection,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51879,Neisseria gonorrhoeae,skos:exactMatch,omop:3045028,Neisseria gonorrhoeae rRNA [Presence] in Specimen by NAA with probe detection,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:51903,PAN1,,,,,,,,Ambiguous name
mimic:51067,24 hr Creatinine,skos:exactMatch,omop:3004239,Creatinine [Mass/time] in 24 hour Urine,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
mimic:50881,Beta-2 Microglobulin,skos:exactMatch,omop:3013201,Beta-2-Microglobulin [Mass/volume] in Serum or Plasma,HumanCurated,,"orcid:0000-0001-8822-1884,0000-0002-9348-9284",,
